experiment,method,seed,DGP,preset,mean_crps,delta_crps_vs_equal,mean_HHI,mean_N_eff,final_gini
master_comparison,mechanism,76,latent_fixed,exponential_deposits,0.05626928707046311,0.0012533817899310976,0.23172991314633684,4.719559970313319,nan
master_comparison,best_single,76,latent_fixed,exponential_deposits,0.022819154911895657,-0.032196750368636354,0.23172991314633684,4.719559970313319,nan
master_comparison,uniform,77,latent_fixed,exponential_deposits,0.05549619896239952,0.0,0.22790623897621246,4.69859044649009,nan
master_comparison,deposit,77,latent_fixed,exponential_deposits,0.05747790251074067,0.0019817035483411516,0.22790623897621246,4.69859044649009,nan
master_comparison,skill,77,latent_fixed,exponential_deposits,0.0538808544829514,-0.0016153444794481178,0.22790623897621246,4.69859044649009,nan
master_comparison,mechanism,77,latent_fixed,exponential_deposits,0.05486412019132537,-0.0006320787710741502,0.22790623897621246,4.69859044649009,nan
master_comparison,best_single,77,latent_fixed,exponential_deposits,0.022417050944749464,-0.03307914801765005,0.22790623897621246,4.69859044649009,nan
master_comparison,uniform,78,latent_fixed,exponential_deposits,0.053955817027822074,0.0,0.2281975492652171,4.70251430934407,nan
master_comparison,deposit,78,latent_fixed,exponential_deposits,0.056965442815516576,0.003009625787694502,0.2281975492652171,4.70251430934407,nan
master_comparison,skill,78,latent_fixed,exponential_deposits,0.05251023115278393,-0.0014455858750381453,0.2281975492652171,4.70251430934407,nan
master_comparison,mechanism,78,latent_fixed,exponential_deposits,0.054462861834560686,0.0005070448067386116,0.2281975492652171,4.70251430934407,nan
master_comparison,best_single,78,latent_fixed,exponential_deposits,0.022543946415531327,-0.03141187061229075,0.2281975492652171,4.70251430934407,nan
master_comparison,uniform,79,latent_fixed,exponential_deposits,0.05544479157535502,0.0,0.23071350729749113,4.7179957594575015,nan
master_comparison,deposit,79,latent_fixed,exponential_deposits,0.05917716177667453,0.0037323702013195084,0.23071350729749113,4.7179957594575015,nan
master_comparison,skill,79,latent_fixed,exponential_deposits,0.053949229554203795,-0.0014955620211512255,0.23071350729749113,4.7179957594575015,nan
master_comparison,mechanism,79,latent_fixed,exponential_deposits,0.056491683617412865,0.001046892042057844,0.23071350729749113,4.7179957594575015,nan
master_comparison,best_single,79,latent_fixed,exponential_deposits,0.02325778843343722,-0.0321870031419178,0.23071350729749113,4.7179957594575015,nan
master_comparison,uniform,80,latent_fixed,exponential_deposits,0.055166999713525816,0.0,0.2268852318744937,4.717409872573678,nan
master_comparison,deposit,80,latent_fixed,exponential_deposits,0.05799490927589382,0.002827909562368003,0.2268852318744937,4.717409872573678,nan
master_comparison,skill,80,latent_fixed,exponential_deposits,0.05369245801889257,-0.0014745416946332426,0.2268852318744937,4.717409872573678,nan
master_comparison,mechanism,80,latent_fixed,exponential_deposits,0.05540140472159493,0.00023440500806911485,0.2268852318744937,4.717409872573678,nan
master_comparison,best_single,80,latent_fixed,exponential_deposits,0.023376211348687614,-0.0317907883648382,0.2268852318744937,4.717409872573678,nan
master_comparison,uniform,81,latent_fixed,exponential_deposits,0.053598768591500395,0.0,0.2262851554935245,4.773592309216095,nan
master_comparison,deposit,81,latent_fixed,exponential_deposits,0.05675377474400056,0.003155006152500167,0.2262851554935245,4.773592309216095,nan
master_comparison,skill,81,latent_fixed,exponential_deposits,0.052185820167024624,-0.0014129484244757712,0.2262851554935245,4.773592309216095,nan
master_comparison,mechanism,81,latent_fixed,exponential_deposits,0.05426784380867594,0.0006690752171755465,0.2262851554935245,4.773592309216095,nan
master_comparison,best_single,81,latent_fixed,exponential_deposits,0.021562362917881515,-0.03203640567361888,0.2262851554935245,4.773592309216095,nan
master_comparison,uniform,82,latent_fixed,exponential_deposits,0.05629360951745669,0.0,0.2286223618139622,4.676198240988199,nan
master_comparison,deposit,82,latent_fixed,exponential_deposits,0.060134499269505405,0.003840889752048715,0.2286223618139622,4.676198240988199,nan
master_comparison,skill,82,latent_fixed,exponential_deposits,0.05471338639088968,-0.0015802231265670125,0.2286223618139622,4.676198240988199,nan
master_comparison,mechanism,82,latent_fixed,exponential_deposits,0.057402962754761686,0.0011093532373049955,0.2286223618139622,4.676198240988199,nan
master_comparison,best_single,82,latent_fixed,exponential_deposits,0.021619063569892415,-0.03467454594756428,0.2286223618139622,4.676198240988199,nan
master_comparison,uniform,83,latent_fixed,exponential_deposits,0.055847048655672825,0.0,0.23201609410808086,4.679618562727154,nan
master_comparison,deposit,83,latent_fixed,exponential_deposits,0.05784484204495957,0.0019977933892867464,0.23201609410808086,4.679618562727154,nan
master_comparison,skill,83,latent_fixed,exponential_deposits,0.054193380652372794,-0.0016536680033000309,0.23201609410808086,4.679618562727154,nan
master_comparison,mechanism,83,latent_fixed,exponential_deposits,0.05515898314547513,-0.0006880655101976982,0.23201609410808086,4.679618562727154,nan
master_comparison,best_single,83,latent_fixed,exponential_deposits,0.024236958955933703,-0.03161008969973912,0.23201609410808086,4.679618562727154,nan
master_comparison,uniform,84,latent_fixed,exponential_deposits,0.055770651765561216,0.0,0.23328715804496025,4.644704989748473,nan
master_comparison,deposit,84,latent_fixed,exponential_deposits,0.05871837378117746,0.0029477220156162443,0.23328715804496025,4.644704989748473,nan
master_comparison,skill,84,latent_fixed,exponential_deposits,0.05420491994383773,-0.0015657318217234886,0.23328715804496025,4.644704989748473,nan
